# epoch00,   epoch01,   epoch02,   epoch03,   epoch04,   epoch05,   epoch06,   epoch07,   epoch08,   epoch09,   epoch10,   epoch11,   epoch12,   epoch13,   epoch14,   epoch15,   epoch16,   epoch17,   epoch18,   epoch19,   epoch20,   epoch21,   epoch22,   epoch23,   epoch24,   epoch25,   epoch26,   epoch27,   epoch28,   epoch29,   epoch30,   epoch31,   epoch32,   epoch33,   epoch34,   epoch35,   epoch36,   epoch37,   epoch38,   epoch39,   epoch40,   epoch41,   epoch42,   epoch43,   epoch44,   epoch45,   epoch46,   epoch47,   epoch48,   epoch49
  2795,  3819,  3077,  3826,  2313,  3031,  1054,  2514,  1854,  1222,  2142,  2047,  4294,  4154,  2732,  4166,  2330,  1030,  3289,  2136,  1520,  3026,  2056,  2490,  3305,  1005,   508,  1106,  4083,  3524,  2633,  2172,  4290,  3604,  3611,  4191,   622,  3977,  2820,   149,  4065,    16,  2426,  2355,   871,  2255,  3071,  1392,  1236,  1266
  2796,  2800,  2459,  3018,  2360,  3551,   719,   515,  3215,  3111,  3988,    28,  3692,  3633,  2537,   649,   917,    31,  3131,  1148,  3666,    31,  3593,   607,  2821,  4215,  3736,  3692,   886,   130,  2908,    61,   570,  2150,  1075,  2243,   600,  2849,   828,  1027,  2171,  3903,  2016,  1582,  1680,   223,   971,   912,  2381,   368
  2797,  2896,  4139,  2553,  3346,  1726,  1125,  2825,  3954,  2228,  1341,   487,  1054,  2689,  1987,   196,   102,  1488,  1616,   823,  3317,   345,  4083,  1993,  2148,  3971,  1168,  1358,  4026,   743,   177,  2774,   340,  2143,  4064,   812,  2585,   180,  2724,  2494,  3521,   627,  2006,    18,  3635,  1704,  2870,  2828,  4297,  2324
  2798,  3102,   625,  2511,  2737,  3451,  1655,   870,  3594,  4204,  3065,  1814,  4162,  3907,  2143,  3489,  3646,  1374,  1893,   847,  4162,  2013,  3638,  1634,   506,  3252,   116,  3040,   682,  2447,   104,  4152,  3689,  1250,   857,  1508,  1888,   187,   421,  3164,   336,  2331,  4019,  3230,  4197,  4047,  3977,  3167,  1103,  1298
  2799,  1460,  2745,   213,  2392,  4287,  3648,  3566,  3745,  3933,   823,  2051,  1354,  1993,  1149,  1983,  2615,  4279,   224,  1834,  1594,  3892,  1545,  2603,   633,   699,  3184,   796,  3142,   723,    19,  1124,  3100,   197,  3156,   514,  4047,  3240,   318,  2865,  1687,   271,    86,  3751,   629,  3664,  3811,  3193,  3195,  2409
  2800,  3781,  4256,  3570,  2748,  2781,  2268,   784,  2855,  2951,  3670,  2323,   723,  2661,   945,  3837,  2826,  1327,  2806,  3638,  2855,   677,  2064,  4127,  1596,   744,  4008,  2279,  2492,   746,  3258,   628,  1768,  1742,  1426,  3964,   984,  4245,  1748,  1281,  2345,  4002,  1073,  3292,  3197,   639,  3497,  1891,   452,  3333
  2801,  3395,  2588,  3818,    60,  3919,  4071,  4124,  3891,  3159,  1627,  2941,  1257,  4282,  3738,  3306,   935,  1073,  3692,   130,  2871,  1160,  2750,    30,  4023,  3802,   510,  1710,   579,   681,  1129,  1538,  2820,   377,  3894,   624,  2729,  3323,   255,   716,  1113,  2018,  1224,  2842,  1424,  2582,    63,  2873,  2358,  1698
  2802,  2680,    24,  3908,  2375,   247,  2306,  1013,  3789,  4014,  2688,   365,  3490,  3555,  4231,   760,  2662,   819,  1512,  1550,  3914,  1265,  2125,  1910,  2590,  4255,   123,  1351,   313,  3212,  1927,  2747,   293,   567,  2616,   877,  2330,  1682,   929,  2067,    51,   913,  2817,  3553,   927,  3080,  3532,  1438,  3768,   381
  2803,  1695,  2943,  3233,  4261,  3321,  2718,  3312,   547,  1267,  1421,  3486,  3937,  1998,  1189,  4251,  1350,    88,  1577,  1031,  3476,  1186,  4167,  2539,  1286,  4244,  4289,   100,  1382,  1495,   298,  4098,   460,   777,  1416,  4201,   104,   819,  1069,  2729,  1720,  3519,  4159,  1747,   590,   764,   615,  2553,  3589,  2648
  2804,  1614,  1569,   674,  3915,  2674,  1730,  1051,  2317,   444,   928,  1803,  1731,   561,  1180,  2172,  3371,  2865,  1430,   648,  2113,   400,   808,  3784,  4242,  4295,   319,  3341,  4203,  1645,  3576,  1034,   499,  1162,   399,  1422,  1593,  1258,  1724,  1653,  2581,  1864,  2554,  1346,  2445,  3794,  3279,  3862,  3316,  1917
  2805,  2105,   743,  1069,  2138,  3044,   352,  3051,  4287,  1672,   345,   273,   466,  1299,   973,  1928,  1671,  3178,   748,  3043,  2254,  2344,   584,   466,  2832,   800,  2958,  3569,  2686,  3210,  3430,  2627,  2049,  1347,   340,  1102,  2755,  4240,  2791,  1600,  3500,  2347,  3435,  1011,   711,  3698,   657,  2027,   815,  1422
  2806,  3512,  3512,  2117,  1589,    73,  1468,  1544,  2375,  1015,  1580,  1576,  2585,   762,  2620,    49,  1329,   657,  1331,  3297,    74,  2308,  1504,  1562,  3323,  1628,  3587,  1307,  2008,  3841,  3413,  1805,   104,  3106,  2596,  2512,  3818,  2592,  1496,  3659,  3709,  3092,  3798,  2377,   470,  4120,   642,  4191,  1884,   643
  2807,  1455,   885,  4047,  1604,  1595,   230,  1313,  4157,  1223,  3705,  3833,  1620,  3381,  3776,  3410,  3584,  4145,  2843,   179,  1455,  2753,  3891,  2589,   467,   467,  3591,   438,   814,  2448,  4075,  2675,  3684,  2858,  2789,   940,  3673,  2071,    79,  2022,  1734,  1685,  4293,  3925,  3122,  1093,  1692,   538,   998,  2339
  2808,  3187,  1924,   420,  1942,  3508,  2098,  2802,  1056,  1462,   801,  2048,    98,  3730,  2315,  1517,  1957,  1427,  1496,  1666,    67,  4245,  2933,   929,  3530,  1303,  3561,  2996,  2443,  1702,  1893,  4096,  1700,  2919,   999,  3099,  1064,    28,  3052,    85,  4182,  2056,  1819,  1921,  3448,   876,  3134,  4236,  1326,  1619
  2809,  1295,  3524,  2763,  4242,  2590,  1340,  3771,  3010,  1919,  1230,  1390,  3452,  2236,   266,   940,  1934,  2585,  2526,  1328,  3791,  1270,  1682,  1262,  4059,   891,  1540,  3704,  3827,  3839,  3232,   630,  2389,  1888,  4177,   136,  1724,  3631,  1916,  1383,   916,  4181,  1777,  1545,  2066,  2686,  3870,  3377,  1208,  1411
  2810,   623,  1860,  1525,  1885,  1097,   179,  2493,  2123,  1286,  4231,  2610,  2715,  2501,  3362,  4032,  3757,  3814,  3407,  3457,  3799,  2583,  1346,  3090,  1010,  2260,  1928,  3324,  1067,  2062,  1650,  1549,  2264,   349,  3374,  1022,  2762,  1497,  2906,    49,  3884,   914,   289,   486,  2883,  3633,  3199,  3695,  1779,  2943
  2811,   794,  1859,  2528,  2515,  1227,  3169,  2725,    79,   202,  4166,   461,   628,  3509,  1885,   648,   517,  2028,  1037,  2683,  2456,  3530,   309,   289,  2045,  1837,  3534,   400,  3368,  1222,  3422,  1359,    60,  1995,  3730,  3861,   154,  3688,   236,   525,  1679,  3050,   200,  2482,  3667,   772,  2018,  3314,  1008,  3293
  2812,   737,  2967,  1339,  1710,  2833,  3623,  4132,   331,  1562,    28,  3657,  3963,   137,   303,   190,   461,   956,   497,  2510,  2289,   756,   274,  2193,  3039,  1880,  2176,  1070,   456,  3078,  2823,  3681,  2665,  3613,  4086,  3794,  1856,   163,   663,  2548,  1651,  4164,  3180,  1498,  2356,   731,   939,  2361,   850,  3742
  2813,  1400,  1963,  3703,  1852,  3966,  2736,   414,  2747,  3282,  1973,  2226,  1798,  2075,  1341,  1122,   877,  2675,  3922,  1270,  1141,    44,  1471,  3460,  3134,  4176,  3838,  1232,  3486,  3137,  3507,  3758,  3054,  3146,  3748,  3404,  1750,  3125,  2474,  1156,   270,  1346,  2565,   238,  1480,  2182,  3032,  2491,  3024,  3190
  2814,  2506,  3998,  3751,   520,  3420,  2922,   344,  3313,  3751,  1708,  2547,  2038,  4048,  2717,   456,  3800,   388,    84,  3126,    61,  2578,   276,  1179,  3401,  1662,   784,  3848,  3653,   360,   718,   764,  2300,  1340,  3044,  3651,   673,  1113,  1735,   271,  2558,  1729,   375,   152,  3454,   281,  3508,  1863,  2969,  3410
  2815,  3250,  2179,  3904,  3793,   757,  2251,   420,  1969,  4197,  1174,   681,  2322,  1875,    84,  3564,  2869,  3614,   148,  2155,  2122,   190,  1142,  1947,  2436,   125,  2545,  3017,   755,  3385,  1540,  1646,  1814,  1783,  3504,  3654,  3376,  2909,   732,   495,   627,  1031,  4195,  3791,  2629,  1304,  3441,  3412,  3263,  1738
  2816,   447,  4017,  4210,  2716,  3288,  2083,  2077,   479,  1657,  4121,  3694,  1740,   880,  1008,   185,   600,   903,  2407,   602,  2908,  3299,  2171,  3987,   722,  1307,  3228,   176,  3291,  3327,  1447,  1514,  1606,  3278,    65,   430,  3997,   646,  2292,  3703,   621,  1707,   316,  2215,   494,   749,   808,  1380,  2943,  3415
  2817,  2082,   944,  1564,   637,  1269,  2072,  2842,  1728,  4286,  2668,  3118,  1820,  1043,  3280,  3530,  1129,  3044,   869,  2651,  2233,  4270,  1015,  3993,  3552,  2106,  2195,  2964,  2825,  1126,  1217,  4247,    32,  4068,  3634,  3990,  3053,  1004,  2796,  2350,  3150,  1543,  2115,  2877,  1857,  3292,  2694,  2973,  1484,   453
  2818,  2833,  4099,  1874,  2773,  1735,  1507,  2744,  1859,   504,  2013,  1100,  3629,  2018,  2672,   420,  2568,  2724,  2568,  3241,  3068,   826,  2173,  2979,  2133,  1926,   818,   489,   280,   818,  1653,  1889,   578,   818,  1536,  2842,  4050,  3751,  2970,  1287,  2576,   926,  2674,  2300,  1408,   295,  1171,  3105,  3202,  3420
  2819,  3905,  1228,    54,  3659,  2009,  2046,  3857,   999,  3073,  3297,  1011,  2736,   712,  2899,    85,  2603,  1859,   328,  2390,  4133,   414,  1757,  1214,  4133,   354,  3807,  2871,  2776,  3918,  2178,  3608,  1250,  1945,   817,  3697,  1076,  1919,   572,  3384,  3614,  1060,   603,  2349,  3505,  3189,  4034,   865,  3761,  1507
  2820,  2497,   227,  1921,  3824,  4007,    33,  4242,  1314,  2541,   867,   276,  2008,  3974,  2674,   387,   803,  3549,  1270,   221,   930,  2121,  2949,  2013,  3904,  1136,  2209,  2604,  3725,  3363,  1582,  4206,  4051,  3774,  2104,  1068,  3001,  1747,  2311,  3284,  3805,  3591,  1369,   590,  2182,  2823,  2754,  1645,  3507,  2122
  2821,  1136,  3030,  1214,  1243,   554,  3225,  3591,  2297,  1703,  1143,   923,  2468,   723,   493,  2471,  1391,  2531,  1767,  3051,  1782,  3940,  1343,   573,  2673,  2604,  2869,  2112,  3801,   415,  2476,  1751,   808,  1619,  2724,   973,  3454,  3298,   157,  3350,  1926,  4047,  1318,  3689,  2465,  2158,  2349,   100,  1033,   405
  2822,  2785,   890,  2546,  3704,  2341,  2397,  1160,  1796,  1804,  2452,   864,  4200,  3768,   486,  2571,   219,   754,   651,   375,  2585,  4258,  2616,  2408,  1598,  3621,  2533,  2238,   301,  2283,  2189,  1140,  1825,  2271,  1921,  3192,   665,  1878,  3006,  4222,  2038,  2765,  1169,   861,   159,   236,  4152,  2782,  2342,  3853
  2823,  1793,  3678,  2064,    79,   638,  3474,    42,  1288,  2917,  2148,  2846,  1688,    13,  2855,  2252,  3923,  3256,  1774,  1497,  3416,  2665,   858,  3266,   448,  3632,   573,  4025,  1071,  1711,  1255,  1003,  3605,  3132,   782,  1584,  1607,  4217,   189,   899,  3706,  4032,  2937,    92,  1685,  3160,   271,  3806,  3228,  2600
  2824,  2111,  3544,  2106,  3803,  1474,  2350,  1922,  1323,   211,  2595,  4003,   270,   263,   322,  3826,  1617,  3728,  1900,  1438,  3116,  2363,   138,  1285,  1218,  3357,   844,  3565,  2767,   221,  4126,  1508,   658,  3972,  2796,  1841,  3911,  1519,  1701,  3528,   917,   900,  2302,  1216,  2671,  2243,  3298,    28,   438,  1166
  2825,   536,   190,  3211,  3559,  2825,   833,  3041,   921,  2773,  1260,  2452,  4126,  2612,  3438,  2100,  2727,  3998,  3807,  3957,  2501,  2898,  2807,   566,  2465,  3956,  1851,  3833,   207,   146,  1278,  3839,   464,  1451,  2898,  3592,  2389,  4055,   822,  3196,  1022,  3662,  1722,  3762,  2384,  1441,   689,  4253,   183,  1774
  2826,  1843,  2732,  1226,  1673,  3426,  2883,   982,  1662,  4162,  3989,  3117,  2014,  3083,  2784,   520,  4304,  3687,   101,  1698,  2291,  3251,   111,   987,  3300,  3866,   913,  2093,  1520,  1828,  2676,   135,  2531,  3256,  3866,  1854,  3190,  2435,  1683,   348,  3514,  1541,  3050,  1188,  4134,  2442,  1375,  1149,  1210,  2298
  2827,  2094,  1477,   433,  2998,  2696,   571,   583,  2935,   369,  4234,  2766,  4275,  3148,    89,  3587,  1080,  3663,  3281,  1824,  1575,  2047,  1703,   924,  3554,   169,  3739,  1300,  1938,  3059,   870,   489,  3403,  1729,  3064,  1073,  3371,  4165,  2339,   396,  1160,  3643,  4305,   508,  3987,  1984,  1056,  4225,  3889,   229
  2828,  3389,   212,  3906,   284,  4274,  1104,   234,   987,  3174,  2770,  2511,  3575,  3594,   983,   233,  1910,  1063,  2797,   259,   666,  4020,  1362,  2956,  2235,  3145,  3889,  1881,  1505,  3789,  2351,  2791,   132,   841,  3929,  1048,  3615,  2986,   495,   282,  2058,  4257,  1370,  2552,  1890,  1547,  2719,  2946,   210,  1099
  2829,  2041,  1940,  3467,   806,  2834,   529,  1815,  1005,  3110,   117,  4143,  2432,  1225,   518,  2044,   884,  3776,   777,   636,  3544,  2461,  3270,  3649,  1683,   634,    89,  2963,  2845,  2257,  1219,  3428,  2455,  3414,  3641,  2932,   886,  3894,  3585,  3250,  3670,  3138,   710,  4062,  2705,   751,   342,   480,  1876,  4051
  2830,  4264,   971,  3047,   690,  1123,  3542,  3399,   813,   814,  4230,  1714,  3685,  2377,  3194,  3937,  3131,  4049,  2555,  1126,   682,  1945,  3092,  3930,  2312,  3284,  3536,   718,  1637,   123,  1240,  2590,  2838,   289,  4267,  4270,  3138,  2620,  1305,  2761,  3443,  1063,  1715,  2665,  2749,  3394,  1211,   544,   771,  4111
  2831,  3831,  3676,  2377,  3675,  3004,   685,  2443,  2471,  3016,  4126,  1920,  2241,   427,  3063,  2600,  3424,   847,  2208,  3477,  3358,  2705,   401,   193,  2561,  3318,  2540,  1920,  1760,  2109,  3436,  3108,  3320,  2570,  1339,  2967,   511,  3576,   227,  4095,  1684,     5,  2209,  1358,  1734,  2680,  1824,  1488,   691,  4212
  2832,   166,  1247,  3745,  3865,  4186,   629,   556,  1341,  4067,   718,   359,  3116,   455,  3436,   973,  3093,  1313,  3434,  3655,  1864,   108,  1043,  1544,  3334,  2598,  3212,  2293,  3786,  4103,  1099,   307,  2092,  1877,  1213,   927,  1318,  3024,  3316,   884,  3671,   467,   472,  2835,  2435,  4094,    19,  2051,  2933,  3388
  2833,  2564,  2227,  1363,  3032,   610,  2961,  4286,  1813,   819,   316,  2350,   691,  2186,  1941,  1190,  3821,  2172,  1646,    74,  4093,  3407,  2228,  3483,  2165,  3127,  2036,  3318,   764,  1479,   185,   230,  2448,  3312,  2405,   162,  1678,   127,   750,   707,  3967,   580,  3407,    60,  2631,  2738,   106,  3547,   222,  4079
  2834,  3200,  1204,   756,   797,  1779,   642,  4212,  4032,   773,   364,  2974,  3233,  1884,  1271,   886,  1550,   318,   131,  2973,  3739,   611,  1869,  1585,  4239,  3954,  3425,   230,  2435,  4140,  1000,  1516,  2810,   875,  3158,  1807,  2670,  3733,   357,  1217,  1106,  3359,  2463,  2749,  1770,   135,  2987,   978,  3742,  4217
  2835,  1815,  4285,   183,   239,   903,  1887,  3513,  1420,   906,  1202,  1320,  1226,   177,  3893,  2396,  2820,    43,  2954,  3356,  2104,  4079,  2886,  2657,  3316,   383,   764,  1706,  3518,  1777,  3369,  1290,  3884,  3675,  1520,  2478,  1471,  2306,   401,   119,   119,   842,   315,  2247,  3132,  2707,  1244,  1851,  1895,  2798
  2836,  2604,   492,   274,   985,  3950,  2091,   865,  1115,  1082,  1660,  3082,  2379,  4296,  3787,   667,  1061,  3157,   995,  1743,  3197,   716,   477,   862,  2393,   716,  1844,  1431,  1888,   350,  2125,   293,  3396,   761,   982,  3690,  2135,   153,  2054,  3440,  3566,   422,  3753,  1321,  3320,  1182,  3808,  1834,  2013,  3686
  2837,  2537,  2963,  3149,  2002,  2412,  2168,   303,  3871,   334,  1867,  3458,  2915,  3369,  3353,  1327,  1674,  1804,  1370,   937,  1501,  4142,  1151,  3975,  2746,  1521,  1404,  2369,   879,  1687,  2265,  1364,  2829,   742,  4124,  2781,  3753,    23,   487,   227,  4232,  1366,  1025,  2872,  2627,  3087,  1072,  3867,   377,  3871
  2838,  1118,  3436,  1539,  2865,  2570,  3892,   425,  2723,  1390,   661,  3043,  3674,    55,  2230,  3782,  1221,  2194,  3208,  3926,   839,  1322,   488,  3078,  2319,  4111,  1184,  2078,   236,  2896,  1930,   408,  1015,  1404,  2277,  2997,  3691,  3353,   408,  2632,  3311,   701,   123,  2890,  2227,  1163,   844,   704,  3733,  3781
  2839,  1321,  3090,  2480,  1784,  2336,    42,  3666,  2683,   186,  2194,  4013,  1910,  3900,   469,   798,  2619,  3182,  1734,  2716,  1805,  4094,  3286,  3585,   601,  4005,  2285,   363,  3450,  2465,  1150,  2831,  1193,  2862,   783,  2507,  3405,  2547,  2221,  3345,  2799,  4102,  2982,    44,   796,  2231,  1476,  1407,   414,  2286
  2840,  1229,   690,   119,  2258,  1294,  3359,  1743,  3031,   118,  1896,  2223,  4264,   672,  2998,   707,  1626,  2874,   862,  3150,  1191,   161,  2941,  1854,   944,   603,  1132,  2476,   644,  2824,  2425,  1182,  2150,  3786,  4215,  1742,  2394,  4307,  2934,  1294,  1016,   938,  3690,  2169,  3098,  1515,  1363,   589,  3854,  2664
  2841,    21,  3496,  4053,  2485,  3193,  4261,  2310,  1270,  2048,  1451,  4223,  2851,  3465,   352,   810,  1745,  1491,   297,  2475,  4006,  3682,  2454,  1819,  3425,  1461,  1745,  2027,  1402,  3382,  3313,  1244,  2687,  1554,  3313,  2865,  3643,  1643,    55,   649,   817,   697,  2713,  3832,   352,  1273,  1506,  4163,  2844,  2692
  2842,  4286,  2023,  3011,  2727,  4095,   721,  3802,  1441,  1171,  2619,  2104,  3534,  2181,  1957,  1261,  1387,  1547,   401,  2794,  3532,   238,   493,   581,  2887,   818,  3292,  1294,  3488,   258,  3721,  1991,  1948,  4033,  3119,  2913,  2326,  2622,  4201,  3411,  1105,  2367,  1259,  2574,  3129,  2376,  3506,  2190,  2029,  1777
  2843,  2340,    86,   329,  3701,  2068,   709,  2214,  1513,  3121,  1037,  2182,   265,   346,  1684,   879,  1095,  3146,  2576,  2677,  3614,    29,  3361,   173,  2589,  1141,   840,  1860,  3164,  3055,   373,  1049,  1084,   805,  3174,  2979,  2793,  3697,  3542,  2766,  3570,  3430,  1654,  1318,   121,  2001,  2211,  3572,  4222,   908
  2844,   521,  4037,  1820,  1141,  3460,  3187,  1085,  1686,  3764,   688,  1066,  2430,  3591,  3300,  3249,  2203,  1044,  1664,  3767,  3230,   840,  2518,  4189,  1818,  4252,  2562,  1315,   248,  1402,  1816,   973,  2934,  2623,  1004,  3516,   127,  1293,  1581,  1954,   295,  4033,  3637,  1054,  2327,  1479,  4063,  2325,  3624,   553
  2845,  3578,  3542,   943,  2587,  3476,  3729,  3538,  4007,  1025,  2954,  3309,  1930,  3934,  2218,   316,  1007,  1161,   164,  3431,  1696,  3185,   430,  2787,   329,  2710,  1738,  3050,  1439,  1210,   218,  4175,  2976,  2487,  3675,  3408,  2583,  1719,   434,  2248,   286,  2667,  3571,  3132,  3788,  1246,    65,  1082,  2265,   986
  2846,    22,  1573,  1172,   569,  2185,  2518,  3190,   465,  1990,  1229,  3813,    69,   689,   908,  2109,   157,  3161,   800,  3595,  3690,  1767,  3178,   986,   270,  1667,   536,    20,  2319,   277,  2990,   924,   253,   599,  2786,  2320,  2963,  3906,  2800,  3660,  2379,  4196,  1519,  3667,   928,  4100,  2952,  2675,  2950,   161
  2847,  3709,  1702,   724,  2572,   811,  3393,  2446,  1638,  3198,  1147,  1232,  1730,  1111,  2047,  2903,   659,  3329,  2072,  2385,   643,   676,   195,  1195,   666,  3709,   272,  1585,  3772,  2368,   720,  1589,  2229,  3099,  2851,  1845,   573,   532,  2662,  1335,  4237,  4241,  2685,   596,  3971,  2908,  2302,  1156,   266,    81
  2848,  3604,  1575,  1182,  3322,  3151,  4206,   860,  2215,  3760,  2848,  3768,  2600,   208,  4036,  2077,  3570,  2669,  1298,  1222,   121,  4135,  3757,   251,    82,  3578,   203,   445,  3338,  3621,  2879,  1163,   323,  1104,   232,  2051,   646,  3940,   960,   941,   904,  1618,  2301,  1818,  3309,  3506,  4010,  2853,  3384,  2199
  2849,  3315,   991,  3348,   501,   478,  2737,  3202,  2254,   818,  2733,  1684,  1659,  1400,  1039,   486,  3172,  3199,  1316,    13,   369,  1319,  2992,  3416,  2420,  1737,  2490,  1583,  1836,   783,   461,   539,  3200,  2881,  1918,  2737,   250,  3291,  3251,  2899,  1303,  2266,   205,  1988,  2041,   733,  1371,    14,  1142,  1357
  2850,  1715,  3547,   193,  3998,  3238,  3995,  3810,  1110,  4249,  1062,  1743,  3047,    79,   382,  4153,  3098,   770,  1671,  2618,   270,  1326,  1614,  3163,  4092,  1107,   750,  3032,   845,  2566,  1138,  2907,   199,  3011,    89,  2317,  1253,  1277,   938,   496,  3809,  2399,  4024,  1640,  3413,   912,  2224,  2317,   956,  2894
  2851,  1812,  2141,  3866,   917,  2492,   579,    31,   284,  3233,   634,  2769,  1247,  4199,  3439,   701,   272,  1471,  1823,  2996,  2538,  1188,  3330,  3336,  1632,   681,  1707,   280,  1262,  1773,  1047,   551,  1897,   917,  2575,  1131,  2795,  1960,   685,  3815,  3785,  3943,  2858,  3863,  1570,   311,  3911,  3466,   522,  3288
